Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.B.170219_1249.A.045249.061035N3413.0060.nh.fits,2017-02-19T12:49:00.000,A,102,415.534641204,92.6548198006,-34.1410605932,28.4563594775,2.7650113704,20.4737311836,0.398736098053,21.7613389763
N2188-1.Q2.B.170424_0015.C.006520.061035N3413.0060.nh.fits,2017-04-24T00:15:00.000,C,103,479.011076389,92.6547563687,-34.1411504196,4.57336607457,2.15116785409,22.4681169357,0.512534415987,22.2749995981
N2188-1.Q2.B.170418_1922.S.005309.061035N3413.0060.nh.fits,2017-04-18T19:22:00.000,S,104,473.8071875,92.6547798973,-34.1411317635,-1.71348584463,-0.844883317007,nan,nan,21.8823352504
N2188-1.Q2.B.170502_0916.A.056795.061035N3413.0060.nh.fits,2017-05-02T09:16:00.000,A,105,487.386678241,92.6548722615,-34.1411092896,nan,nan,nan,nan,20.7203140519
N2188-1.Q2.B.161215_0041.S.045872.061035N3413.0060.nh.fits,2016-12-15T00:41:00.000,S,106,349.028703704,92.6545914756,-34.1412487682,3.97731808197,0.935046245288,22.6204587863,1.17870487789,21.0660943901
N2188-1.Q2.B.170420_1744.S.005914.061035N3413.0060.nh.fits,2017-04-20T17:44:00.000,S,107,475.738912037,92.6547627867,-34.1411274562,3.44945643657,1.81753442737,22.7758000124,0.606453250379,22.1402631593
N2188-1.Q2.B.170106_0540.C.047427.061035N3413.0060.nh.fits,2017-01-06T05:40:00.000,C,108,371.236770833,92.6547492391,-34.1410943363,80.7838041747,2.72182220289,19.3354310387,0.405254315358,21.6387084234
N2188-1.Q2.B.161225_2049.S.048041.061035N3413.0060.nh.fits,2016-12-25T20:49:00.000,S,109,359.86755787,92.6547342638,-34.141082784,57.6669168643,2.77076628785,19.7031817293,0.397896705272,22.3971033556
N2188-1.Q2.B.170421_0009.C.005667.061035N3413.0060.nh.fits,2017-04-21T00:09:00.000,C,110,476.006666667,92.6547255607,-34.1413476433,4.17525813118,2.0046157001,22.5674731557,0.549950555126,22.2065530895
N2188-1.Q2.B.161104_1654.A.031492.061035N3413.0060.nh.fits,2016-11-04T16:54:00.000,A,111,308.704212963,92.6543713129,-34.1408844106,2.78318689804,1.16768519888,23.0099392451,0.943887448636,21.7235186353
N2188-1.Q2.B.170307_2103.S.061104.061035N3413.0060.nh.fits,2017-03-07T21:03:00.000,S,112,431.877650463,92.6547503251,-34.1411226878,31.1084190109,2.64008050143,20.3765202965,0.417574197014,21.4108409294
N2188-1.Q2.B.170506_1727.S.009917.061035N3413.0060.nh.fits,2017-05-06T17:27:00.000,S,113,491.727314815,92.6547187184,-34.1412679551,3.77597172736,1.10131642168,22.6771335024,1.00079193041,21.2781030856
N2188-1.Q2.B.170309_0955.A.048420.061035N3413.0060.nh.fits,2017-03-09T09:55:00.000,A,114,433.413472222,92.654823587,-34.1411409496,26.6485530333,2.58724685773,20.5453375167,0.426109650854,21.3752986146
N2188-1.Q2.B.161228_1207.A.040097.061035N3413.0060.nh.fits,2016-12-28T12:07:00.000,A,115,362.505474537,92.6547375907,-34.1411003717,74.8663142861,2.69079426799,19.4184221117,0.409732045424,21.3949088728
N2188-1.Q2.B.161222_2112.S.047583.061035N3413.0060.nh.fits,2016-12-22T21:12:00.000,S,116,356.883935185,92.654886372,-34.1411553433,-2.35923080237,-1.4721967599,nan,nan,22.1791644586
N2188-1.Q2.B.170127_0124.C.051975.061035N3413.0060.nh.fits,2017-01-27T01:24:00.000,C,117,392.058472222,92.6547476613,-34.1410997048,49.2736824464,2.7314071286,19.8747807509,0.403676763467,22.1747085564
N2188-1.Q2.B.161214_0045.S.045624.061035N3413.0060.nh.fits,2016-12-14T00:45:00.000,S,118,348.031527778,92.6548256112,-34.1411654915,-7.53485534239,-1.01708323729,nan,nan,20.6019646324
N2188-1.Q2.B.161227_2045.S.048536.061035N3413.0060.nh.fits,2016-12-27T20:45:00.000,S,119,361.864837963,92.655014363,-34.1410881137,124.800171374,0.576895295763,18.8609371454,2.22417410408,19.6874835868
N2188-1.Q2.B.161217_2237.S.046505.061035N3413.0060.nh.fits,2016-12-17T22:37:00.000,S,120,351.942534722,92.654762181,-34.14119961,-1.34400186123,-0.581272598338,nan,nan,21.7452780393
N2188-1.Q2.B.170307_1130.A.048077.061035N3413.0060.nh.fits,2017-03-07T11:30:00.000,A,121,431.479490741,92.6548709461,-34.14107591,20.3050611734,2.47704590996,20.8419276746,0.445075671687,21.0916877519
N2188-1.Q2.B.170307_1957.S.061073.061035N3413.0060.nh.fits,2017-03-07T19:57:00.000,S,122,431.831597222,92.6547436024,-34.1411804134,26.6970896117,2.6165643119,20.5433523167,0.421346029562,21.5876821866
N2188-1.Q2.B.170227_2110.S.058936.061035N3413.0060.nh.fits,2017-02-27T21:10:00.000,S,123,423.882569444,92.6547372406,-34.1411314438,32.2328842421,2.70867148143,20.3377821705,0.407142940902,22.0490842133
N2188-1.Q2.B.170305_1956.S.060475.061035N3413.0060.nh.fits,2017-03-05T19:56:00.000,S,124,429.830810185,92.6547448594,-34.141117307,26.7000836599,2.67403450396,20.543229975,0.412283496439,21.86310688
N2188-1.Q2.B.161226_1130.A.039612.061035N3413.0060.nh.fits,2016-12-26T11:30:00.000,A,125,360.47931713,92.6547402868,-34.1411017407,68.4012584786,2.58391154732,19.5169486823,0.426679011101,21.540056592
N2188-1.Q2.B.170202_1222.A.043687.061035N3413.0060.nh.fits,2017-02-02T12:22:00.000,A,126,398.515578704,92.654726274,-34.1411074872,40.8116990887,2.69798455987,20.080338576,0.408687794712,21.7732127287
N2188-1.Q2.B.161226_2056.S.048296.061035N3413.0060.nh.fits,2016-12-26T20:56:00.000,S,127,360.872361111,92.654774792,-34.1411047521,69.711714767,2.81347750306,19.4962455985,0.391850064139,21.9045699343
N2188-1.Q2.B.161025_1727.A.029644.061035N3413.0060.nh.fits,2016-10-25T17:27:00.000,A,128,298.727592593,92.6548506843,-34.1411719439,-4.35161797387,-1.62307534707,nan,nan,21.593899476
N2188-1.Q2.B.161024_1622.A.029351.061035N3413.0060.nh.fits,2016-10-24T16:22:00.000,A,129,297.682233796,92.6546886487,-34.1414464933,3.95048102522,1.39796212692,22.6278449317,0.788686564841,21.4693128028
N2188-1.Q2.B.170220_1116.A.045493.061035N3413.0060.nh.fits,2017-02-20T11:16:00.000,A,130,416.469722222,92.6547484219,-34.1410995311,27.6608375911,2.73725804759,20.5046639811,0.402745115129,21.9731397291
N2188-1.Q2.B.161219_0053.S.046814.061035N3413.0060.nh.fits,2016-12-19T00:53:00.000,S,131,353.037094907,92.6548368623,-34.1411424142,nan,nan,nan,nan,20.0519639354
N2188-1.Q2.B.170504_0001.C.009579.061035N3413.0060.nh.fits,2017-05-04T00:01:00.000,C,132,489.001134259,92.6544565597,-34.1412772819,4.42818997846,1.62612720182,22.503309355,0.677828664175,21.5434942933
N2188-1.Q2.B.170402_1152.A.051837.061035N3413.0060.nh.fits,2017-04-02T11:52:00.000,A,133,457.495046296,92.6549512435,-34.1412034961,13.8401116763,2.40209602438,21.2600870205,0.458942017505,21.4062711926
N2188-1.Q2.B.170415_0934.A.054050.061035N3413.0060.nh.fits,2017-04-15T09:34:00.000,A,134,470.398668981,92.6547315549,-34.1411430736,4.73768645183,1.49878692592,22.4296070986,0.736363874789,21.4931653187
N2188-1.Q2.B.161217_0139.S.046344.061035N3413.0060.nh.fits,2016-12-17T01:39:00.000,S,135,351.069039352,92.6548249033,-34.1411640261,-3.37748167147,-0.993746446899,nan,nan,21.2571983637
N2188-1.Q2.B.161023_1726.A.029127.061035N3413.0060.nh.fits,2016-10-23T17:26:00.000,A,136,296.727002315,92.6538897529,-34.1414540494,4.49448626882,1.67169251372,22.4870973763,0.659367831427,21.6482773461
