Name,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.B.170205_0120.C.053156.061035N3413.0060.nh.fits,444,766.055763889,92.6547353702,-34.1410984324,26.3050829386,26.9261004801,20.6219372482,0.0414066715162,23.4433694405
N2188-1.Q2.B.170415_0016.C.004718.061035N3413.0060.nh.fits,445,835.011331019,92.6547407217,-34.141169306,1.74613052873,3.52960236214,23.5809802288,0.313035300652,23.9107070437
N2188-1.Q2.B.170309_0333.C.060788.061035N3413.0060.nh.fits,446,798.148298611,92.6547486703,-34.1410869605,25.0408740306,6.84703989946,20.6756694104,0.161477223981,21.5994583111
N2188-1.Q2.B.161216_0046.S.046073.061035N3413.0060.nh.fits,447,715.032106481,92.6552036721,-34.1416588611,4.99925256277,0.730608996583,22.4334273572,1.51103073851,20.9298985683
N2188-1.Q2.B.161205_0751.C.041351.061035N3413.0060.nh.fits,448,704.327268519,92.6547911867,-34.1411203844,-0.217664673707,-0.508696291422,nan,nan,23.952767119
N2188-1.Q2.B.161024_1727.A.029381.061035N3413.0060.nh.fits,449,662.72775463,92.654761524,-34.1412007422,3.28691852488,1.21486146447,22.890903098,0.908861221128,21.9015269715
N2188-1.Q2.B.170309_0955.A.048420.061035N3413.0060.nh.fits,450,798.413483796,92.6548595162,-34.1411569279,19.0658614317,10.3581614067,20.973072755,0.106830027608,22.4038635184
N2188-1.Q2.B.170305_0058.C.059920.061035N3413.0060.nh.fits,451,794.040509259,92.654739809,-34.1410830582,15.1038228889,19.7581069192,21.2272106595,0.0562297330493,23.6616502771
N2188-1.Q2.B.170216_0324.C.055812.061035N3413.0060.nh.fits,452,777.142083333,92.654780147,-34.1410974523,24.5328128874,19.7089060687,20.6980315786,0.0563500271637,22.9214548546
N2188-1.Q2.B.161115_1715.A.033015.061035N3413.0060.nh.fits,453,684.71900463,92.6544781857,-34.1419848756,7.58556598588,0.450769740662,21.9785470806,2.44914104776,19.8902000937
N2188-1.Q2.B.170218_0434.C.056357.061035N3413.0060.nh.fits,454,779.190694444,92.6547439376,-34.1410972933,22.0579067654,23.3756999263,20.8140433996,0.0476109641568,23.4960649195
N2188-1.Q2.B.170218_1148.A.044953.061035N3413.0060.nh.fits,455,779.492071759,92.6546805351,-34.1411886805,14.4747324889,3.8619889784,21.273623221,0.286050814445,21.6115467834
N2188-1.Q2.B.170218_1251.A.044983.061035N3413.0060.nh.fits,456,779.535833333,92.6554905838,-34.1409035894,15.3015601323,2.49656668858,21.2130208011,0.442387547736,20.9929999615
N2188-1.Q2.B.170423_0002.C.006240.061035N3413.0060.nh.fits,457,843.001469907,92.6548309342,-34.1412664858,1.15426058579,1.66049025888,24.0325696011,0.665089203044,23.3946407012
N2188-1.Q2.B.170108_0730.C.047973.061035N3413.0060.nh.fits,458,738.312615741,92.6547617074,-34.1410948398,45.5348833147,42.5729009171,20.0233162122,0.0264310204869,23.5893119018
N2188-1.Q2.B.170309_1835.S.061614.061035N3413.0060.nh.fits,459,798.774895833,92.6547157082,-34.1411293722,24.3309665937,17.4686726867,20.7070445945,0.0635359178447,22.8642332173
N2188-1.Q2.B.170430_0924.A.056476.061035N3413.0060.nh.fits,460,850.392071759,92.6548325552,-34.141192865,nan,nan,nan,nan,21.6777385213
N2188-1.Q2.B.170331_1052.A.051263.061035N3413.0060.nh.fits,461,820.453125,92.6548535116,-34.1408781949,17.200376376,1.06907171932,21.0854055821,1.03295567256,19.9943891117
N2188-1.Q2.B.170122_1045.A.042500.061035N3413.0060.nh.fits,462,752.448576389,92.6547328953,-34.1411202259,76.1726922451,17.2696935756,19.4619970574,0.0642431018915,21.4059446724
N2188-1.Q2.B.170130_1917.S.053586.061035N3413.0060.nh.fits,463,760.803900463,92.6546153174,-34.1410809069,42.9518085403,8.77033626879,20.0870274978,0.126084791275,21.3260993673
N2188-1.Q2.B.170219_0434.C.056619.061035N3413.0060.nh.fits,464,780.190613426,92.654751178,-34.1410856876,22.5653386081,23.4328761781,20.7892309737,0.0474963591717,23.401634978
N2188-1.Q2.B.170217_0213.C.056039.061035N3413.0060.nh.fits,465,778.092534722,92.6547348998,-34.1410935021,17.3390163011,24.3432716076,21.0766474822,0.0457399885316,23.8396127256
N2188-1.Q2.B.170112_0456.C.048872.061035N3413.0060.nh.fits,466,742.205648148,92.6547446721,-34.1410818422,24.3068931788,28.2416868662,20.7081245285,0.0395382278334,23.7641391132
N2188-1.Q2.B.161104_1542.A.031460.061035N3413.0060.nh.fits,467,673.6546875,92.6545692049,-34.1410613234,1518987.00336,21.031299689,8.66101311924,0.0728108924909,10.6640025409
N2188-1.Q2.B.161129_0346.C.039810.061035N3413.0060.nh.fits,468,698.157372685,92.6548523551,-34.1411187045,-0.851728770653,-1.13387480891,nan,nan,23.3421704268
N2188-1.Q2.B.170329_1814.S.000673.061035N3413.0060.nh.fits,469,818.760023148,92.6547520092,-34.1410984937,16.8732098739,12.0413417866,21.1063562694,0.0919569009825,22.7188149395
N2188-1.Q2.B.170410_1751.S.003293.061035N3413.0060.nh.fits,470,830.744085648,92.6546751334,-34.1413505602,6.77907195768,2.56398638683,22.1011772604,0.430650252696,21.906558856
N2188-1.Q2.B.170328_2044.S.000449.061035N3413.0060.nh.fits,471,817.864583333,92.6548372507,-34.1411295275,14.8787575992,5.25436933982,21.2435894419,0.210255642315,21.872588113
N2188-1.Q2.B.170120_0129.C.050658.061035N3413.0060.nh.fits,472,750.062384259,92.6547274612,-34.141073075,24.7130868517,31.20166858,20.6900443004,0.0358386017237,24.0266892287
N2188-1.Q2.B.161217_1305.A.037919.061035N3413.0060.nh.fits,473,716.545775463,92.6548239753,-34.1411382897,-7.55582429635,-0.734112421894,nan,nan,20.4607913282
N2188-1.Q2.B.161119_0206.S.041913.061035N3413.0060.nh.fits,474,688.087974537,92.6548677908,-34.1411108652,-3.20836749108,-1.11942019211,nan,nan,21.8334020573
N2188-1.Q2.B.170404_1818.S.002461.061035N3413.0060.nh.fits,475,824.762893519,92.6546627306,-34.1410196593,18.8502776919,6.28810479901,20.985478719,0.175801337047,21.8686427099
N2188-1.Q2.B.170123_1101.A.042684.061035N3413.0060.nh.fits,476,753.459108796,92.6547496446,-34.1410811406,69.7849272257,28.1190477892,19.5575476985,0.0396792613579,22.2968334955
N2188-1.Q2.B.161115_0630.C.036952.061035N3413.0060.nh.fits,477,684.271064815,92.6548761402,-34.1411403339,-2.31722539472,-1.1126257037,nan,nan,22.1851845514
N2188-1.Q2.B.170319_0247.C.063174.061035N3413.0060.nh.fits,478,808.116597222,92.6547183043,-34.1410964403,15.3602580251,19.4125297212,21.208843853,0.0572233856304,23.542243
N2188-1.Q2.B.170121_2131.S.052100.061035N3413.0060.nh.fits,479,751.895752315,92.654740315,-34.1411026055,45.0323042674,22.5222380296,20.0354241978,0.0493765967846,22.3443693249
N2188-1.Q2.B.161221_2111.S.047438.061035N3413.0060.nh.fits,480,720.882650463,92.6548225001,-34.1412137092,-2.22701595974,-0.782764803917,nan,nan,21.8448393613
N2188-1.Q2.B.161217_2133.S.046475.061035N3413.0060.nh.fits,481,716.898206019,92.6547941581,-34.1411943221,-1.45869408663,-1.79376982424,nan,nan,23.2187650183
