Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim,FWHM,r_opt,Io_err,I_rand
N2188-1.Q2.V.170311_1005.A.048969.061035N3413.0060.nh.fits,2017-03-11T10:05:00.000,A,1315,800.420590278,92.6547095566,-34.1410773277,72.3214198428,19.2938400696,19.3470081129,0.0573765379093,21.3913845422,2.86983565683,1.36256769543,0.0518300139523,0.00892773730316
N2188-1.Q2.V.170227_2005.S.058906.061035N3413.0060.nh.fits,2017-02-27T20:05:00.000,S,1316,788.8371875,92.654706939,-34.1410606163,81.7618765738,26.8959820673,19.2131589388,0.0412001989858,21.7364788951,3.87664223978,1.68256254347,0.0371802746409,0.00662276454169
N2188-1.Q2.V.161115_0742.C.036983.061035N3413.0060.nh.fits,2016-11-15T07:42:00.000,C,1317,684.321111111,92.6547994021,-34.1411907865,nan,nan,nan,nan,19.0124039836,3.87664223978,1.68256254347,0.0371802746409,0.00662276454169
N2188-1.Q2.V.161217_1308.A.037920.061035N3413.0060.nh.fits,2016-12-17T13:08:00.000,A,1318,716.547280093,92.6535483748,-34.1410676499,6.34502114216,1.13640398442,22.001774795,0.971247162947,20.8740321269,4.80068965553,1.45556506337,0.879968755574,0.135094583804
N2188-1.Q2.V.170318_1931.S.063739.061035N3413.0060.nh.fits,2017-03-18T19:31:00.000,S,1319,807.813900463,92.654499294,-34.1411021698,69.5033329679,9.33705577606,19.39036853,0.118308017004,20.6711148988,6.53163433482,1.45591908957,0.107100142056,0.0170268984398
N2188-1.Q2.V.170311_0220.C.061232.061035N3413.0060.nh.fits,2017-03-11T02:20:00.000,C,1320,800.097303241,92.6547222896,-34.1410820319,70.0341341739,20.1764147887,19.3820685489,0.054881765126,21.4539147145,2.75000815069,1.30794858322,0.0495628192853,0.00861807039462
N2188-1.Q2.V.170404_1820.S.002462.061035N3413.0060.nh.fits,2017-04-04T18:20:00.000,S,1321,824.764282407,92.6545842443,-34.1410751153,44.7322170305,6.66092667791,19.8711281723,0.165826162712,20.7702991668,3.6738216379,1.4820695884,0.150129261041,0.0237863818354
N2188-1.Q2.V.161024_1624.A.029352.061035N3413.0060.nh.fits,2016-10-24T16:24:00.000,A,1322,662.683587963,92.6537453764,-34.1410227835,2.67524981786,1.08533243937,22.9439474457,1.01721799439,21.8643276002,3.08730759576,1.69824969546,0.92137668029,0.143059754961
N2188-1.Q2.V.161203_0526.C.040802.061035N3413.0060.nh.fits,2016-12-03T05:26:00.000,C,1323,702.227013889,92.6549469031,-34.1407831563,0.581694492834,0.471090965789,24.6085729559,2.34425455479,22.5287870645,2.35014228691,1.49648071556,2.12273228022,0.333843890379
N2188-1.Q2.V.161227_1158.A.039855.061035N3413.0060.nh.fits,2016-12-27T11:58:00.000,A,1324,726.498715278,92.6546577138,-34.1410747758,77.6690463991,19.2495328956,19.2691837675,0.0574954292464,21.3730426428,4.00229795308,1.63079792783,0.0519493125066,0.00887687259359
N2188-1.Q2.V.161119_0750.C.038138.061035N3413.0060.nh.fits,2016-11-19T07:50:00.000,C,1325,688.326469907,92.6537863721,-34.1409773623,0.512853692794,0.20868356364,24.7459830364,5.29150736319,21.7617538128,2.59413886776,1.48088297318,4.79194423632,0.750615362915
N2188-1.Q2.V.170223_1209.A.046295.061035N3413.0060.nh.fits,2017-02-23T12:09:00.000,A,1326,784.506319444,92.6546968565,-34.1410809999,76.7240213948,37.2752991372,19.282539105,0.0297984628355,22.2000899388,2.91503991831,1.66532522439,0.0268274171675,0.00513421102279
