Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.I.170404_0119.C.001968.061035N3413.0060.nh.fits,2017-04-04T01:19:00.000,C,1342,459.055486111,92.654847236,-34.1411987117,44.5321868589,16.2703327083,19.4877597882,0.070423664103,21.6209839983
N2188-1.Q2.I.170118_2034.S.051385.061035N3413.0060.nh.fits,2017-01-18T20:34:00.000,S,1343,383.857013889,92.6547553741,-34.1411935225,58.9345873327,27.459285326,19.1820588731,0.0425648951652,21.5420089979
N2188-1.Q2.I.170218_0439.C.056359.061035N3413.0060.nh.fits,2017-02-18T04:39:00.000,C,1344,414.19369213,92.6548534469,-34.141162589,74.5471737523,15.855400851,18.9256818015,0.0717227962493,21.0969527515
N2188-1.Q2.I.170408_0945.A.052641.061035N3413.0060.nh.fits,2017-04-08T09:45:00.000,A,1345,463.406655093,92.6548857792,-34.1411711267,936349.30985,1.35897442533,8.62897694171,0.931358923487,6.58009973669
N2188-1.Q2.I.161201_0626.C.040356.061035N3413.0060.nh.fits,2016-12-01T06:26:00.000,C,1346,335.268506944,92.6548467465,-34.1411948324,1.48492203702,0.988232540041,23.1979093583,1.1198741748,22.7287890384
N2188-1.Q2.I.170223_0335.C.057639.061035N3413.0060.nh.fits,2017-02-23T03:35:00.000,C,1347,419.149918981,92.6548241058,-34.1412166159,64.7785963579,25.8564897309,19.0789129215,0.047603191227,21.5729120525
N2188-1.Q2.I.170309_1221.A.048489.061035N3413.0060.nh.fits,2017-03-09T12:21:00.000,A,1348,433.514768519,92.6547922371,-34.1411987611,47.0855469864,17.3530387166,19.426935232,0.0651656870258,20.9379232646
N2188-1.Q2.I.170105_0752.C.047255.061035N3413.0060.nh.fits,2017-01-05T07:52:00.000,C,1349,370.327939815,92.6548221785,-34.1411403257,51.5474639866,25.5240879875,19.3281641859,0.0457902388037,22.0381195757
N2188-1.Q2.I.170408_0030.C.003056.061035N3413.0060.nh.fits,2017-04-08T00:30:00.000,C,1350,463.021180556,92.6548002706,-34.1411426796,24.6368163331,10.5671522891,20.1335684536,0.105654272456,20.900424106
N2188-1.Q2.I.170205_1917.S.054867.061035N3413.0060.nh.fits,2017-02-05T19:17:00.000,S,1351,401.803518519,92.6547874135,-34.1412181368,60.3750934579,27.0000780502,19.1557140994,0.0425454333651,21.6498758424
N2188-1.Q2.I.170109_0748.C.048223.061035N3413.0060.nh.fits,2017-01-09T07:48:00.000,C,1352,374.325694444,92.6548774058,-34.1411584745,52.7684480979,32.1404650548,19.3026246366,0.0375100011565,22.4791795828
N2188-1.Q2.I.170330_1100.A.051106.061035N3413.0060.nh.fits,2017-03-30T11:00:00.000,A,1353,454.458784722,92.6548561854,-34.1411692552,17.2967309698,7.17077184835,20.5194632886,0.155427426486,20.3076157747
N2188-1.Q2.I.161129_0238.C.039781.061035N3413.0060.nh.fits,2016-11-29T02:38:00.000,C,1354,333.109849537,92.6548436528,-34.1411139815,-0.25239842932,-0.0859588676512,nan,nan,21.2987034061
N2188-1.Q2.I.170131_2034.S.053870.061035N3413.0060.nh.fits,2017-01-31T20:34:00.000,S,1355,396.857199074,92.6548687542,-34.141198313,64.0689113158,24.1505877936,19.0909308042,0.047631986275,21.5127325496
N2188-1.Q2.I.161219_0820.C.043932.061035N3413.0060.nh.fits,2016-12-19T08:20:00.000,C,1356,353.347430556,92.6547662844,-34.1411179692,2.25814188766,1.86932275386,22.7406058515,0.592349497849,22.8231623939
N2188-1.Q2.I.170213_0222.C.054998.061035N3413.0060.nh.fits,2017-02-13T02:22:00.000,C,1357,409.09875,92.6548231026,-34.1412137211,59.0489240146,34.5865253775,19.1799444185,0.0360105597415,22.7510267825
N2188-1.Q2.I.170109_1621.A.041309.061035N3413.0060.nh.fits,2017-01-09T16:21:00.000,A,1358,374.681712963,92.6548706998,-34.1411088654,46.3842521222,14.6041354257,19.44330609,0.0771587456033,21.0848806701
N2188-1.Q2.I.161119_0109.S.041888.061035N3413.0060.nh.fits,2016-11-19T01:09:00.000,S,1359,323.048310185,92.6548826812,-34.1411637837,3.91852541355,1.46223112586,22.1393047919,0.75693782968,21.2218034402
N2188-1.Q2.I.161026_0537.C.033069.061035N3413.0060.nh.fits,2016-10-26T05:37:00.000,C,1360,299.234502315,92.6547607598,-34.1411769287,-0.397328511929,-0.150497753385,nan,nan,21.4308247202
N2188-1.Q2.I.161217_1728.A.038035.061035N3413.0060.nh.fits,2016-12-17T17:28:00.000,A,1361,351.728298611,92.6548232922,-34.1411379154,-5.80228127974,-1.26993249396,nan,nan,20.3435529611
N2188-1.Q2.I.161218_0053.S.046568.061035N3413.0060.nh.fits,2016-12-18T00:53:00.000,S,1362,352.037476852,92.6547911859,-34.1412071396,0.494238763589,0.252969249012,24.3980596803,4.3742418735,21.5872630114
N2188-1.Q2.I.170412_1023.A.053337.061035N3413.0060.nh.fits,2017-04-12T10:23:00.000,A,1363,467.433217593,92.6547647748,-34.1411592044,10.4318535051,3.85966506683,21.0711048964,0.287333223454,20.4194805676
N2188-1.Q2.I.170221_1039.A.045744.061035N3413.0060.nh.fits,2017-02-21T10:39:00.000,A,1364,417.444039352,92.6548191741,-34.1411187578,60.6657809018,43.5945346438,19.150474127,0.0286029782181,22.788792851
N2188-1.Q2.I.170211_1346.A.044455.061035N3413.0060.nh.fits,2017-02-11T13:46:00.000,A,1365,407.573854167,92.6548439327,-34.1411304579,58.394242385,12.076907176,19.1921074224,0.0930567111669,20.5994614687
N2188-1.Q2.I.161219_2254.S.047010.061035N3413.0060.nh.fits,2016-12-19T22:54:00.000,S,1366,353.954837963,92.6548222636,-34.141208604,11.3769016981,4.96354128456,20.9764966312,0.223484843869,21.6163810943
N2188-1.Q2.I.170110_0321.C.048343.061035N3413.0060.nh.fits,2017-01-10T03:21:00.000,C,1367,375.139849537,92.6548085259,-34.1412065665,22.9554126437,3.17948191888,20.210685552,0.348597837695,21.1804577872
N2188-1.Q2.I.170114_0719.C.049416.061035N3413.0060.nh.fits,2017-01-14T07:19:00.000,C,1368,379.305046296,92.654833389,-34.141184129,71.7653883712,23.7090467651,18.9671703541,0.0529819842577,21.7408012563
N2188-1.Q2.I.170209_1922.S.055621.061035N3413.0060.nh.fits,2017-02-09T19:22:00.000,S,1369,405.807581019,92.6548467352,-34.1411323622,62.449304711,25.4505835466,19.1188635833,0.0450466844616,21.5007652863
N2188-1.Q2.I.170418_1822.S.005281.061035N3413.0060.nh.fits,2017-04-18T18:22:00.000,S,1370,473.765648148,92.6547737283,-34.1411838848,22.5090402052,11.0995039314,20.2321082073,0.100609170205,21.5268495885
N2188-1.Q2.I.170329_2031.S.000738.061035N3413.0060.nh.fits,2017-03-29T20:31:00.000,S,1371,453.855196759,92.6547712505,-34.1411409091,47.3875364671,27.1160260939,19.4199606346,0.0429753306649,22.1912336262
N2188-1.Q2.I.170202_1921.S.054287.061035N3413.0060.nh.fits,2017-02-02T19:21:00.000,S,1372,398.806863426,92.6548049427,-34.1411517566,41.7458536482,22.7703618821,19.5582482075,0.050211154219,21.0048218059
N2188-1.Q2.I.170331_1917.S.001283.061035N3413.0060.nh.fits,2017-03-31T19:17:00.000,S,1373,455.803622685,92.6548350998,-34.1411844067,44.1829118496,34.3255776793,19.4963500452,0.0342835095023,22.6686037076
N2188-1.Q2.I.161118_0647.C.037875.061035N3413.0060.nh.fits,2016-11-18T06:47:00.000,C,1374,322.283310185,92.6548763223,-34.1411609509,-0.480340345457,-0.42201078428,nan,nan,22.8741083877
N2188-1.Q2.I.161115_0634.C.036954.061035N3413.0060.nh.fits,2016-11-15T06:34:00.000,C,1375,319.27412037,92.6548255681,-34.1411992867,nan,0.405145591149,nan,nan,nan
N2188-1.Q2.I.170114_0135.C.049260.061035N3413.0060.nh.fits,2017-01-14T01:35:00.000,C,1376,379.066516204,92.6547959704,-34.141125032,72.2794007041,5.92316655308,18.9593844012,0.187663186933,20.194556284
