Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim,FWHM,r_opt,Io_err,I_rand,Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim,FWHM,r_opt,Io_err,I_rand,TRUE
N2188-1.Q2.B.161129_0617.C.039877.061035N3413.0060.nh.fits,2016-11-29T06:17:00.000,C,227,698.2618403,92.6538726,-34.14097906,0.8596803249,0.6528265591,24.3540224,1.68874342,22.66922366,2.729860702,1.738542143,1.531800424,0.2230863157,N2188-1.Q2.B.161129_0617.C.039877.061035N3413.0060.nh.fits,2016-11-29T06:17:00.000,C,41,333.2618287,92.65485992,-34.14120077,-0.0472750125,-0.06498438716,nan,nan,23.28742341,2.729860702,1.738542143,-15.38831162,-2.240080372,TRUE
N2188-1.Q2.B.161129_0724.C.039907.061035N3413.0060.nh.fits,2016-11-29T07:24:00.000,C,167,698.3087269,92.65363615,-34.14102453,1.812063024,1.069353867,23.54054559,1.030908832,22.43615711,3.22705749,1.677912574,0.9351441376,0.1358923174,N2188-1.Q2.B.161129_0724.C.039907.061035N3413.0060.nh.fits,2016-11-29T07:24:00.000,C,431,333.3087153,92.65478131,-34.14119608,0.3014668207,0.3363674762,25.49722724,3.277311181,23.10289223,3.22705749,1.677912574,2.972939034,0.4315358753,TRUE
N2188-1.Q2.B.161130_0506.C.040090.061035N3413.0060.nh.fits,2016-11-30T05:06:00.000,C,4,699.2131944,92.65380034,-34.14101095,0.8674623922,0.7058291212,24.34419127,1.561970114,22.7475156,2.99845445,1.500685871,1.416773508,0.2065812725,N2188-1.Q2.B.161130_0406.C.040063.061035N3413.0060.nh.fits,2016-11-30T04:06:00.000,C,115,334.1714815,92.65486056,-34.14115598,-0.04093635921,-0.04516351496,nan,nan,23.10583282,3.116312836,1.43615508,-22.14176644,-3.241273649,FALSE
N2188-1.Q2.B.161130_0506.C.040090.061035N3413.0060.nh.fits,2017-02-27T12:51:00.000,A,10,788.5360417,92.65371036,-34.14108147,21.0540175,5.195836603,20.86485944,0.2122228435,21.45199997,5.932289908,1.546847532,0.1924617875,0.02829592532,N2188-1.Q2.B.161130_0506.C.040090.061035N3413.0060.nh.fits,2016-11-30T05:06:00.000,C,21,334.2131829,92.6548382,-34.14117452,-1.215419102,-1.506883192,nan,nan,23.22562883,2.99845445,1.500685871,-0.6636214441,-0.0969449335,TRUE
N2188-1.Q2.B.161130_0616.C.040119.061035N3413.0060.nh.fits,2016-11-30T06:16:00.000,C,301,699.2617014,92.6536842,-34.14102553,1.511947525,1.059089621,23.73808068,1.040939492,22.57908467,3.390811138,1.489224981,0.9442071573,0.1374610682,N2188-1.Q2.B.161130_0616.C.040119.061035N3413.0060.nh.fits,2016-11-30T06:16:00.000,C,53,334.2616898,92.65478551,-34.14115733,-0.04850854935,-0.06130726755,nan,nan,23.19728442,3.390811138,1.489224981,-16.31127989,-2.371804377,TRUE
N2188-1.Q2.B.161130_0726.C.040149.061035N3413.0060.nh.fits,2016-11-30T07:26:00.000,C,357,699.3100926,92.65387324,-34.1409444,0.7706241927,0.6389549589,24.4733282,1.72575565,22.75851529,2.776706501,1.499580539,1.565055543,0.2301444809,N2188-1.Q2.B.161130_0726.C.040149.061035N3413.0060.nh.fits,2016-11-30T07:26:00.000,C,322,334.310081,92.65482338,-34.14113209,-0.8378242596,-1.249610785,nan,nan,23.42738023,2.776706501,1.499580539,-0.8002491753,-0.1178235786,TRUE
N2188-1.Q2.B.161130_1357.A.035423.061035N3413.0060.nh.fits,2016-11-30T13:57:00.000,A,88,699.5814236,92.65485841,-34.14112963,nan,nan,nan,nan,20.71008543,4.496938151,1.681092129,-1.236934169,-0.1778087123,N2188-1.Q2.B.161130_1357.A.035423.061035N3413.0060.nh.fits,2016-11-30T13:57:00.000,A,6,334.581412,92.65485841,-34.14112963,-8.301095163,-1.333688922,nan,nan,20.98896642,7.368146801,1.531175873,-0.7498000348,-0.1078012703,TRUE
N2188-1.Q2.B.161201_0411.C.040294.061035N3413.0060.nh.fits,2016-12-01T04:11:00.000,C,294,700.1744097,92.65365608,-34.14102592,0.6286038318,0.4959405863,24.69555383,2.222909467,22.7089537,3.624860636,1.340841487,2.016370565,0.2933298809,N2188-1.Q2.B.161201_0411.C.040294.061035N3413.0060.nh.fits,2016-12-01T04:11:00.000,C,26,335.1743981,92.65483404,-34.14121207,-0.1568169464,-0.2046089018,nan,nan,23.25586005,3.624860636,1.340841487,-4.88737289,-0.7108291334,TRUE
N2188-1.Q2.B.161201_0516.C.040324.061035N3413.0060.nh.fits,2016-12-01T05:16:00.000,C,97,700.2199769,92.65380095,-34.14099806,0.9151273914,0.7678568325,24.28583525,1.435761717,22.79731048,3.11611338,1.480797493,1.302326108,0.1896903626,N2188-1.Q2.B.161201_0516.C.040324.061035N3413.0060.nh.fits,2016-12-01T05:16:00.000,C,183,335.2199653,92.65484433,-34.14116321,-1.552090145,-2.10381298,nan,nan,23.32803588,3.11611338,1.480797493,-0.4753274219,-0.06950948146,TRUE
N2188-1.Q2.B.161201_0622.C.040354.061035N3413.0060.nh.fits,2016-12-01T06:22:00.000,C,144,700.2657755,92.65392684,-34.14096142,0.8051072225,0.7079150541,24.42557236,1.557388672,22.85946753,2.708637311,1.585958549,1.412598862,0.2061061754,N2188-1.Q2.B.161201_0622.C.040354.061035N3413.0060.nh.fits,2016-12-01T06:22:00.000,C,72,335.2657639,92.65488203,-34.14115166,-0.7757688425,-1.197361432,nan,nan,23.46891839,2.708637311,1.585958549,-0.8351697104,-0.1219757725,TRUE
N2188-1.Q2.B.161201_0728.C.040384.061035N3413.0060.nh.fits,2016-12-01T07:28:00.000,C,375,700.3115625,92.65381847,-34.14100622,0.563187892,0.4813195438,24.8154358,2.290566881,22.78456583,2.979001272,1.469882704,2.077621848,0.3030803381,N2188-1.Q2.B.161201_0728.C.040384.061035N3413.0060.nh.fits,2016-12-01T07:28:00.000,C,69,335.3115509,92.65488353,-34.14116977,0.2045916281,0.3038942527,25.92012661,3.627877692,23.40489699,2.979001272,1.469882704,3.290618335,0.4799588403,TRUE
N2188-1.Q2.B.161201_1358.A.035581.061035N3413.0060.nh.fits,2016-12-01T13:58:00.000,A,421,700.5825694,92.65477412,-34.14120179,-1.419527734,-0.4295692521,nan,nan,21.66490618,4.064604564,1.519951552,-2.327913358,-0.3372692786,N2188-1.Q2.B.161201_1358.A.035581.061035N3413.0060.nh.fits,2016-12-01T13:58:00.000,A,43,335.5825579,92.65477412,-34.14120179,-4.415631504,-2.865727864,nan,nan,22.54445478,4.064604564,1.519951552,-0.3489514872,-0.05097861435,TRUE
N2188-1.Q2.B.161201_1507.A.035612.061035N3413.0060.nh.fits,2016-12-01T15:07:00.000,A,417,700.6300926,92.65365716,-34.14106251,3.286440207,1.065841688,22.89106187,1.034264027,21.75817873,3.57694018,1.710578157,0.9382256405,0.1360729539,N2188-1.Q2.B.161201_1507.A.035612.061035N3413.0060.nh.fits,2016-12-01T15:07:00.000,A,393,335.630081,92.65482048,-34.14115428,-2.799152809,-1.995288001,nan,nan,22.61736211,3.57694018,1.710578157,-0.5011807816,-0.07290805214,TRUE
N2188-1.Q2.B.161201_1618.A.035644.061035N3413.0060.nh.fits,2016-12-01T16:18:00.000,A,266,700.6794907,92.65359329,-34.14104796,1.138139637,0.3272824346,24.0479137,3.36826936,21.61068842,3.592275022,1.62441712,3.055464926,0.4434077531,N2188-1.Q2.B.161201_1618.A.035644.061035N3413.0060.nh.fits,2016-12-01T16:18:00.000,A,33,335.6794792,92.6548652,-34.14120714,-0.9218941155,-0.5852586654,nan,nan,22.49023702,3.592275022,1.62441712,-1.708646209,-0.2480227656,TRUE
N2188-1.Q2.B.161201_1724.A.035674.061035N3413.0060.nh.fits,2016-12-01T17:24:00.000,A,87,700.7253472,92.65483284,-34.14115962,-3.371420449,-0.8084504616,nan,nan,21.40096326,4.496938151,1.681092129,-1.236934169,-0.1778087123,N2188-1.Q2.B.161201_1724.A.035674.061035N3413.0060.nh.fits,2016-12-01T17:24:00.000,A,253,335.7253356,92.65483284,-34.14115962,-11.57697254,-3.872647387,nan,nan,21.79876984,4.496938151,1.681092129,-0.258221289,-0.03764469121,TRUE
N2188-1.Q2.B.161202_0413.C.040527.061035N3413.0060.nh.fits,2016-12-02T04:13:00.000,C,149,701.1762731,92.6536995,-34.14102323,0.691650918,0.5283646738,24.59128088,2.086612636,22.6957601,3.243463742,1.398877894,1.89263221,0.2760678725,N2188-1.Q2.B.161202_0413.C.040527.061035N3413.0060.nh.fits,2016-12-02T04:13:00.000,C,80,336.1762616,92.65482494,-34.14117602,-1.06894144,-1.404970404,nan,nan,23.28485247,3.243463742,1.398877894,-0.7117587654,-0.1040057509,TRUE
N2188-1.Q2.B.161202_0522.C.040557.061035N3413.0060.nh.fits,2016-12-02T05:22:00.000,C,317,701.2237616,92.65403099,-34.14091962,0.248991198,0.2821495518,25.70586272,3.909024845,23.11369901,2.354640152,1.418319702,3.5442197,0.5267264811,N2188-1.Q2.B.161202_0522.C.040557.061035N3413.0060.nh.fits,2016-12-02T05:22:00.000,C,130,336.22375,92.65485845,-34.14112339,-0.0735685715,-0.1357398207,nan,nan,23.66978356,2.354640152,1.418319702,-7.367034926,-1.09478656,TRUE
N2188-1.Q2.B.161202_0636.C.040590.061035N3413.0060.nh.fits,2016-12-02T06:36:00.000,C,210,701.275544,92.65393562,-34.14095917,0.5213741095,0.5359954203,24.89959747,2.057514513,23.00041888,2.392798344,1.523503124,1.865687583,0.2759731237,N2188-1.Q2.B.161202_0636.C.040590.061035N3413.0060.nh.fits,2016-12-02T06:36:00.000,C,410,336.2755324,92.65445629,-34.14141017,0.8755392775,1.503034603,24.33408052,0.7337600731,23.59494904,2.392798344,1.523503124,0.6653206773,0.09861607083,TRUE
N2188-1.Q2.B.161202_0741.C.040619.061035N3413.0060.nh.fits,2016-12-02T07:41:00.000,C,217,701.3203935,92.65386488,-34.14098106,0.4067462056,0.3874965644,25.17045626,2.84577202,22.88002721,2.692590089,1.501794287,2.580668042,0.3802516763,N2188-1.Q2.B.161202_0741.C.040619.061035N3413.0060.nh.fits,2016-12-02T07:41:00.000,C,351,336.3203819,92.65485981,-34.14113747,-0.4395151175,-0.6433828877,nan,nan,23.38305041,2.692590089,1.501794287,-1.554284422,-0.2290818471,TRUE
N2188-1.Q2.B.161202_1703.A.035731.061035N3413.0060.nh.fits,2016-12-02T17:03:00.000,A,207,701.7104282,92.65358884,-34.14105812,3.25815591,0.936972963,22.90049159,1.176409254,21.58690391,4.263341039,1.573788044,1.067266655,0.1541183315,N2188-1.Q2.B.161202_1703.A.035731.061035N3413.0060.nh.fits,2016-12-02T17:03:00.000,A,40,336.7104167,92.6548607,-34.14120048,-3.104467289,-1.694173332,nan,nan,22.30931309,4.263341039,1.573788044,-0.5902583762,-0.08541819132,TRUE
N2188-1.Q2.B.161203_0416.C.040771.061035N3413.0060.nh.fits,2016-12-03T04:16:00.000,C,309,702.1779861,92.65365764,-34.14104336,1.049616716,0.7880727878,24.1362477,1.398886589,22.68283284,3.638380524,1.375038686,1.268918323,0.184541779,N2188-1.Q2.B.161203_0416.C.040771.061035N3413.0060.nh.fits,2016-12-03T04:16:00.000,C,375,337.1779745,92.65483786,-34.14116181,-1.471029683,-1.732287119,nan,nan,23.20313208,3.638380524,1.375038686,-0.5772715093,-0.08416489356,TRUE
N2188-1.Q2.B.161203_0524.C.040801.061035N3413.0060.nh.fits,2016-12-03T05:24:00.000,C,123,702.2255671,92.65475055,-34.1412035,0.4748776714,0.4905685286,25.00150356,2.248051383,23.00533881,2.406987505,1.524646342,2.038451188,0.3015909795,N2188-1.Q2.B.161203_0524.C.040801.061035N3413.0060.nh.fits,2016-12-03T05:24:00.000,C,469,337.2255556,92.65476806,-34.14117267,-1.101183872,-1.909060689,nan,nan,23.60201154,2.406987505,1.524646342,-0.5238178156,-0.07777102442,TRUE
N2188-1.Q2.B.161203_0742.C.040862.061035N3413.0060.nh.fits,2016-12-03T07:42:00.000,C,441,702.321331,92.65369809,-34.14103227,0.7876856221,0.594623864,24.44943838,1.853983991,22.59396364,3.23784727,1.530262453,1.681735397,0.2445644958,N2188-1.Q2.B.161203_0742.C.040862.061035N3413.0060.nh.fits,2016-12-03T07:42:00.000,C,306,337.3213194,92.65499629,-34.14079775,0.1766982863,0.2288812853,26.08002928,4.816539219,23.16712456,3.23784727,1.530262453,4.369077177,0.6351611682,TRUE
N2188-1.Q2.B.161205_0415.C.041260.061035N3413.0060.nh.fits,2016-12-05T04:15:00.000,C,284,704.1771528,92.65377582,-34.14101098,0.3256576093,0.3156227106,25.4130207,3.493574625,22.86069119,2.875308043,1.399482044,3.168339813,0.4653385685,N2188-1.Q2.B.161205_0415.C.041260.061035N3413.0060.nh.fits,2016-12-05T04:15:00.000,C,298,339.1771412,92.65485222,-34.14113897,-0.9863478732,-1.570995206,nan,nan,23.42241904,2.875308043,1.399482044,-0.6365391798,-0.09371757701,TRUE
N2188-1.Q2.B.161205_0640.C.041321.061035N3413.0060.nh.fits,2016-12-05T06:40:00.000,C,414,704.2779861,92.6539949,-34.14096665,0.386489917,0.4056804735,25.22618583,2.718216257,22.96682144,2.486431518,1.572236873,2.464994165,0.3632134157,N2188-1.Q2.B.161205_0526.C.041291.061035N3413.0060.nh.fits,2016-12-05T05:26:00.000,C,166,339.2269213,92.65464352,-34.14146497,0.739146837,1.409657228,24.51882534,0.7824239831,23.70252692,2.263075394,1.487917593,0.7093923118,0.1055152934,FALSE
N2188-1.Q2.B.161205_0751.C.041351.061035N3413.0060.nh.fits,2016-12-05T07:51:00.000,C,452,704.3272685,92.65381096,-34.14099644,0.861912593,0.7099267191,24.35119329,1.552971168,22.74488455,2.701710307,1.598963486,1.408596089,0.2054938883,N2188-1.Q2.B.161205_0640.C.041321.061035N3413.0060.nh.fits,2016-12-05T06:40:00.000,C,114,339.2779745,92.65486436,-34.14118601,-0.5768267709,-1.015288474,nan,nan,23.52496553,2.486431518,1.572236873,-0.9849417441,-0.1452630739,FALSE
N2188-1.Q2.B.161206_0423.C.041507.061035N3413.0060.nh.fits,2016-12-06T04:23:00.000,C,429,705.1833102,92.65397778,-34.14095444,0.2226282317,0.2496400569,25.82795536,4.418162579,23.11773465,2.419564438,1.349992963,4.005767394,0.5958377532,N2188-1.Q2.B.161205_0751.C.041351.061035N3413.0060.nh.fits,2016-12-05T07:51:00.000,C,378,339.3272569,92.65479119,-34.14112038,-0.7685387176,-1.147420163,nan,nan,23.44394117,2.701710307,1.598963486,-0.8715203305,-0.127251525,FALSE
N2188-1.Q2.B.161206_0651.C.041567.061035N3413.0060.nh.fits,2016-12-06T06:51:00.000,C,371,705.285463,92.65517774,-34.14169419,0.07800447681,0.08369946544,26.97207266,13.17477212,23.00618869,2.343444188,1.655907391,11.94750761,1.76000702,N2188-1.Q2.B.161206_0423.C.041507.061035N3413.0060.nh.fits,2016-12-06T04:23:00.000,C,420,340.1832986,92.65483496,-34.14111254,-0.007717216057,-0.0147246957,nan,nan,23.69602243,2.419564438,1.349992963,-67.91311825,-10.10107063,FALSE
N2188-1.Q2.B.161206_0758.C.041597.061035N3413.0060.nh.fits,2016-12-06T07:58:00.000,C,293,705.3326273,92.65381669,-34.14100072,1.065575657,0.8701605795,24.11978518,1.267016213,22.75721655,2.722692569,1.591651219,1.149213172,0.1677400045,N2188-1.Q2.B.161206_0651.C.041567.061035N3413.0060.nh.fits,2016-12-06T06:51:00.000,C,10,340.2854514,92.65482581,-34.14121165,-0.1971459574,-0.3514326751,nan,nan,23.56433278,2.343444188,1.655907391,-2.845495228,-0.4192264187,FALSE
N2188-1.Q2.B.161207_0231.C.041705.061035N3413.0060.nh.fits,2016-12-07T02:31:00.000,C,308,706.1053819,92.65481168,-34.14119439,nan,nan,nan,nan,21.43786845,3.644053896,1.610465671,0.079515228,0.01268459428,N2188-1.Q2.B.161206_0758.C.041597.061035N3413.0060.nh.fits,2016-12-06T07:58:00.000,C,459,340.3326157,92.6547708,-34.14112731,-0.3840469787,-0.607287309,nan,nan,23.49845917,2.722692569,1.591651219,-1.646667047,-0.2402501104,FALSE
N2188-1.Q2.B.161207_0350.C.041741.061035N3413.0060.nh.fits,2016-12-07T03:50:00.000,C,112,706.1600116,92.65485361,-34.14115723,-0.7888613233,-0.4550196649,nan,nan,22.3826793,3.419055535,1.308294667,-2.197707214,-0.3218056837,N2188-1.Q2.B.161207_0231.C.041705.061035N3413.0060.nh.fits,2016-12-07T02:31:00.000,C,78,341.1053704,92.6541571,-34.14066796,6.63022362,1.165859331,22.12539813,0.9456401534,21.05116833,4.913889514,1.728183369,0.8577364128,0.1250642209,FALSE
N2188-1.Q2.B.161207_0458.C.041771.061035N3413.0060.nh.fits,2016-12-07T04:58:00.000,C,100,706.2070139,92.65396354,-34.14093958,0.4098829608,0.4146173512,25.16207533,2.659666114,22.99039895,2.415366213,1.567830567,2.4118624,0.355634086,N2188-1.Q2.B.161207_0350.C.041741.061035N3413.0060.nh.fits,2016-12-07T03:50:00.000,C,154,341.16,92.65485361,-34.14115723,-1.179391124,-1.467246829,nan,nan,23.24149489,3.419055535,1.308294667,-0.6815485849,-0.1000002192,FALSE
N2188-1.Q2.B.161207_0606.C.041801.061035N3413.0060.nh.fits,2016-12-07T06:06:00.000,C,249,706.2544213,92.65487027,-34.14114297,-0.006764071823,-0.007384381644,nan,nan,23.07705084,2.402260195,1.50617579,-135.4209531,-20.02645022,N2188-1.Q2.B.161207_0458.C.041771.061035N3413.0060.nh.fits,2016-12-07T04:58:00.000,C,251,341.2070023,92.65481952,-34.14119999,-0.5729152499,-1.011640965,nan,nan,23.58707168,2.415366213,1.567830567,-0.9884929876,-0.1458864421,FALSE
N2188-1.Q2.B.161207_0715.C.041832.061035N3413.0060.nh.fits,2016-12-07T07:15:00.000,C,328,706.3025347,92.6550701,-34.14181945,0.007876357491,0.008332752465,29.47350746,132.3563831,23.01074324,2.373228774,1.408889084,120.0083651,17.80768802,N2188-1.Q2.B.161207_0606.C.041801.061035N3413.0060.nh.fits,2016-12-07T06:06:00.000,C,104,341.2544097,92.65487027,-34.14114297,-0.01216174554,-0.02185062809,nan,nan,23.64418052,2.402260195,1.50617579,-45.76527484,-6.767906962,FALSE
N2188-1.Q2.B.161207_1553.A.036487.061035N3413.0060.nh.fits,2016-12-07T15:53:00.000,A,127,706.6623148,92.65353339,-34.14115544,13.24043512,1.959922018,21.37085844,0.5623726819,20.89835915,6.445610894,1.605233654,0.5102243818,0.07349184101,N2188-1.Q2.B.161207_0715.C.041832.061035N3413.0060.nh.fits,2016-12-07T07:15:00.000,C,268,341.3025231,92.65564428,-34.14074642,0.001661495322,0.003159146271,31.17118312,349.1110829,23.64712831,2.373228774,1.408889084,316.5412153,46.97061615,FALSE
N2188-1.Q2.B.161207_1656.A.036514.061035N3413.0060.nh.fits,2016-12-07T16:56:00.000,A,256,706.7061227,92.65482674,-34.14112038,nan,nan,nan,nan,21.42304385,4.033534665,1.715970501,0.06026105854,0.009961660712,N2188-1.Q2.B.161207_1553.A.036487.061035N3413.0060.nh.fits,2016-12-07T15:53:00.000,A,247,341.6623032,92.65485658,-34.14113389,-8.866120552,-1.824877562,nan,nan,21.26624419,6.445610894,1.605233654,-0.5479819691,-0.0788883975,FALSE
N2188-1.Q2.B.161208_0232.C.041956.061035N3413.0060.nh.fits,2016-12-08T02:32:00.000,C,47,707.1057639,92.65488695,-34.14116104,nan,nan,nan,nan,21.32577537,4.05393468,1.47703827,0.1615312055,0.02430118315,N2188-1.Q2.B.161207_1656.A.036514.061035N3413.0060.nh.fits,2016-12-07T16:56:00.000,A,98,341.7061111,92.65482674,-34.14112038,-4.190129082,-2.181203708,nan,nan,22.29161774,4.106784882,1.885903329,-0.4584624519,-0.06633324364,FALSE
N2188-1.Q2.B.161208_0341.C.041987.061035N3413.0060.nh.fits,2016-12-08T03:41:00.000,C,339,707.1536921,92.65487644,-34.14112698,nan,nan,nan,nan,21.53485898,3.478951234,1.545261132,0.05166567229,0.008854249772,N2188-1.Q2.B.161208_0232.C.041956.061035N3413.0060.nh.fits,2016-12-08T02:32:00.000,C,102,342.1057523,92.65488695,-34.14116104,-5.48945139,-1.397172557,nan,nan,21.47508159,6.738281179,1.272533198,-0.7157312068,-0.1029286621,FALSE
N2188-1.Q2.B.161208_0450.C.042019.061035N3413.0060.nh.fits,2016-12-08T04:50:00.000,C,229,707.201713,92.65352819,-34.14111904,12.5461423,2.1583956,21.42961927,0.5106694132,21.0709451,6.446256269,1.48947588,0.4633070973,0.06679354505,N2188-1.Q2.B.161208_0341.C.041987.061035N3413.0060.nh.fits,2016-12-08T03:41:00.000,C,316,342.1536806,92.65487644,-34.14112698,-5.235459713,-1.477299014,nan,nan,21.59870925,6.186781136,1.361923279,-0.6769110321,-0.09734512408,FALSE
N2188-1.Q2.B.161208_0558.C.042049.061035N3413.0060.nh.fits,2016-12-08T05:58:00.000,C,155,707.2489583,92.65484166,-34.14115802,nan,nan,nan,nan,22.14894978,2.997664302,1.496409254,0.04088993266,0.007385145171,N2188-1.Q2.B.161208_0450.C.042019.061035N3413.0060.nh.fits,2016-12-08T04:50:00.000,C,190,342.2017014,92.65482801,-34.14118963,-4.630287629,-1.407598389,nan,nan,21.69202582,6.446256269,1.48947588,-0.7104299121,-0.1021385152,FALSE
N2188-1.Q2.B.161208_0705.C.042079.061035N3413.0060.nh.fits,2016-12-08T07:05:00.000,C,370,707.2951736,92.65480099,-34.14120102,nan,nan,nan,nan,20.57562764,6.117830684,1.317543459,2.164452015,0.3163299353,N2188-1.Q2.B.161208_0558.C.042049.061035N3413.0060.nh.fits,2016-12-08T05:58:00.000,C,293,342.2489468,92.65484166,-34.14115802,-2.777760751,-2.056268048,nan,nan,22.65581805,4.39194588,1.525886812,-0.48631792,-0.07030895556,FALSE
N2188-1.Q2.B.161212_0642.C.042668.061035N3413.0060.nh.fits,2016-12-12T06:42:00.000,C,216,711.2792361,92.65546601,-34.14115021,0.04879885923,0.02134560958,27.48379182,51.67773154,21.97478461,2.187792844,1.336299249,46.84804135,7.009830848,N2188-1.Q2.B.161208_0705.C.042079.061035N3413.0060.nh.fits,2016-12-08T07:05:00.000,C,448,342.295162,92.65480099,-34.14120102,-3.703520167,-1.313419654,nan,nan,21.84312385,7.588802323,1.452253966,-0.7613712778,-0.1094046622,FALSE
N2188-1.Q2.B.161212_0749.C.042698.061035N3413.0060.nh.fits,2016-12-12T07:49:00.000,C,330,711.3263542,92.65481223,-34.14121189,-0.5578984764,-0.1702289839,nan,nan,21.66791924,3.531269079,1.423660701,-5.87444028,-0.856336451,N2188-1.Q2.B.161212_0642.C.042668.061035N3413.0060.nh.fits,2016-12-12T06:42:00.000,C,5,346.2792245,92.65479616,-34.14111378,-0.2745342694,-0.4975212785,nan,nan,23.52509137,2.187792844,1.336299249,-2.009964283,-0.3008264581,FALSE
N2188-1.Q2.B.161212_1554.A.037416.061035N3413.0060.nh.fits,2016-12-12T15:54:00.000,A,231,711.6629051,92.65383185,-34.14110351,10.65445541,0.917468898,21.6079184,1.201297161,20.29154944,4.809421835,1.417671743,1.089955204,0.1566176711,N2188-1.Q2.B.161212_0749.C.042698.061035N3413.0060.nh.fits,2016-12-12T07:49:00.000,C,357,346.3263426,92.65419382,-34.14083475,0.8632446784,0.7494419026,24.34950853,1.471082931,22.83515813,3.531269079,1.423660701,1.334326245,0.194620556,FALSE
N2188-1.Q2.B.161212_1654.A.037443.061035N3413.0060.nh.fits,2016-12-12T16:54:00.000,A,265,711.7045602,92.65384658,-34.14105803,8.752213137,0.6727073414,21.82247679,1.638381013,20.20049971,6.211342551,1.390970683,1.486530529,0.2135846091,N2188-1.Q2.B.161212_1554.A.037416.061035N3413.0060.nh.fits,2016-12-12T15:54:00.000,A,328,346.6628935,92.65477157,-34.14116011,-6.608414388,-1.073719503,nan,nan,20.98711299,4.809421835,1.417671743,-0.9313419354,-0.1338734617,FALSE
N2188-1.Q2.B.161213_0640.C.042912.061035N3413.0060.nh.fits,2016-12-13T06:40:00.000,C,187,712.2784028,92.65486121,-34.14118526,-1.659678011,-0.4709914867,nan,nan,21.58190218,2.604649359,1.296618699,-2.123180627,-0.3149827673,N2188-1.Q2.B.161212_1654.A.037443.061035N3413.0060.nh.fits,2016-12-12T16:54:00.000,A,281,346.7045486,92.65487902,-34.14114737,-13.31993031,-1.039196959,nan,nan,20.21526969,6.211342551,1.390970683,-0.962281492,-0.1383589809,FALSE
