Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N300-1.Q2.B.171206_2043.S.054743.005606N3754.0060.nh.fits,2017-12-06T20:43:00.000,S,25,705.863888889,13.6772481014,-37.6202145255,33.852584988,9.03267767233,20.2842949871,0.122253860188,21.4773972327
N300-1.Q2.B.171205_1924.S.054582.005606N3754.0060.nh.fits,2017-12-05T19:24:00.000,S,26,704.808622685,13.6770249668,-37.6202598616,19.0606893703,8.17743242188,20.9109215092,0.134181683059,21.9605086755
N300-1.Q2.B.171204_2032.S.054479.005606N3754.0060.nh.fits,2017-12-04T20:32:00.000,S,27,703.855856481,13.6772346256,-37.6201301856,24.6253184272,5.40318965306,20.631478462,0.202893258464,21.2620857012
N300-1.Q2.B.171205_2010.S.054602.005606N3754.0060.nh.fits,2017-12-05T20:10:00.000,S,28,704.840868056,13.6771269399,-37.620146509,19.884379055,5.12333005933,20.8647674537,0.213780707041,21.4021591435
N300-1.Q2.B.171128_0132.C.053306.005606N3754.0060.nh.fits,2017-11-28T01:32:00.000,C,29,697.063981481,13.6772996902,-37.6202071102,28.9493782877,10.5382929356,20.4549919076,0.104822749403,21.8392716572
N300-1.Q2.B.171122_1121.A.030301.005606N3754.0060.nh.fits,2017-11-22T11:21:00.000,A,30,691.473113426,13.6772424642,-37.6202582175,-2.26643998825,-1.16872908102,nan,nan,22.1887250123
N300-1.Q2.B.171209_2110.S.055323.005606N3754.0060.nh.fits,2017-12-09T21:10:00.000,S,31,708.882268519,13.6770780343,-37.6201786965,8.40039589396,3.95112305086,21.8047886998,0.276456962677,22.0710091319
N300-1.Q2.B.171125_1046.A.030750.005606N3754.0060.nh.fits,2017-11-25T10:46:00.000,A,32,694.448738426,13.6772539297,-37.6202459228,-6.14840806495,-2.6581071683,nan,nan,21.9993463592
N300-1.Q2.B.171211_1016.A.032322.005606N3754.0060.nh.fits,2017-12-11T10:16:00.000,A,33,710.4278125,13.6771981227,-37.6201825145,18.1117885259,7.98824509616,20.966630799,0.137408081866,22.0584616825
N300-1.Q2.B.171212_2040.S.055986.005606N3754.0060.nh.fits,2017-12-12T20:40:00.000,S,34,711.861527778,13.6771259971,-37.6201693143,11.9269611695,7.11746318912,21.4223868108,0.153805736395,22.366170036
